["楼层", "用户ID", "用户名", "性别", "评论内容", "点赞数", "回复数", "评论时间"][177, "13417356", "铿爷爱睇戏", "男", "1天100集，6天扫完", 8, 3, "2018-01-22 15:14:24"]
[984, "367352934", "尼古拉斯二哈耶稣大帝", "男", "虚拟机里面安装操作系统中木马了或者病毒了或者坏的就删从新下载就算虚拟机蓝屏完完全全都不影响电脑不会死机是吗？你不早说我都换了2台电脑了！", 3, 0, "2018-12-25 19:59:25"]
[897, "111115800", "我本楚狂人KW", "保密", "本来是来学java的，看到python点进来居然看了十多集停不下来", 3, 0, "2018-12-05 10:49:59"]
[636, "45320006", "小芒果plus", "男", "没看Linux，直接看的Python，第二天看完了Python基础的189集。他这个是按天分的。Python基础一共分7天。", 3, 5, "2018-09-10 20:40:43"]
[863, "11656276", "机智的何先生_", "保密", "linux有两大派系，按安装包类型分是deb系和rpm系。（派系不同，命令稍有不同。）\n\ndeb系比较有代表的是 Ubuntu、Debian、Mint、Kali 等。。。\n\nrpm系主要指 Redhat（收费的开源系统）、CentOS（免费的开源系统，已经被Redhat收购了）、Fedora、OpenSUSE  等。。。\n\n我推荐CentOS（大部分大学教的就是这个，比如我学校），Linux主要是用来搭建网站服务器的，大公司一般都是用CentOS，学习资料也属这个版本最多。\nhttps://www.centos.org/", 4, 0, "2018-11-25 15:44:38"]
[580, "321209120", "5569650920", "男", "今天500(⌒▽⌒)", 2, 0, "2018-08-14 20:02:27"]
[575, "222605379", "空一里", "保密", "真的是会中文就会，讲的很细，建议1.5倍食用。", 2, 0, "2018-08-13 19:31:59"]
[561, "321209120", "5569650920", "男", "能不能把。。。", 2, 0, "2018-08-04 09:57:18"]
[557, "74905867", "旋转爆炸宇宙第一黑", "保密", "有人有视频中的文字讲义吗", 2, 7, "2018-08-03 09:34:09"]
[544, "11755476", "云苍戮", "男", "这个点都有人一起的吗", 2, 2, "2018-07-30 01:59:42"]
[493, "275638551", "ArrowOoops", "保密", "求问课件", 2, 0, "2018-07-09 10:20:25"]
[480, "267378808", "甜蜜蜜你骚的甜蜜蜜", "男", "让我来暂停视频！", 2, 0, "2018-07-02 09:02:44"]
[232, "11328015", "墨墨陌默", "女", "python在101啊……", 3, 0, "2018-03-04 23:33:24"]
[221, "18734462", "我们的你和他", "保密", "终终终于看完了。。。就是内啥，飞机大战后面的没了呗，不是有2.0么", 3, 0, "2018-02-25 07:59:20"]
[201, "6311773", "纯白T恤", "保密", "编程从入门到放弃", 3, 0, "2018-02-06 22:57:31"]
[199, "24528920", "珍惜一氧化二氢", "保密", "才初三  对编程感兴趣  希望能听懂", 3, 10, "2018-02-06 13:21:01"]
[165, "27892875", "威猛先生D", "保密", "我就当着是window学**", 3, 0, "2018-01-16 17:26:38"]
[160, "4711198", "我向往的不是黎明", "男", "作为小白，能不能开发出个量化炒币程序就全靠老师了[小电视_赞]", 3, 1, "2018-01-08 00:39:26"]
[155, "38922493", "飘扬过海来看妳", "男", "终于看完一百集了，萌新大扫盲(〜￣△￣)〜", 3, 0, "2018-01-06 16:25:58"]
[147, "11755476", "云苍戮", "男", "收藏硬币推荐关注评论退出，一气呵成", 3, 0, "2017-12-30 23:49:10"]
[136, "4487469", "南风_makoto", "女", "我的天，，这应该是我在b站见过的最多的分p吧Σ( ￣□￣||)", 3, 0, "2017-12-20 21:19:08"]
[118, "16219705", "淮南刘德华", "男", "恐怖的展开Σ( ￣□￣||)", 3, 0, "2017-11-06 15:58:45"]
[80, "115515278", "Sherlock688", "保密", "666找了很久了，谢谢up主(⌒▽⌒)", 3, 0, "2017-10-01 20:57:32"]
[79, "50496721", "匿名用户zero", "男", "看了几个Python视频，感觉这个是相对比较系统的全面的，最适合初学者。\n如果是老鸟可以1.5倍速 + 跳着看     加油ヽ(`Д´)ﾉ", 3, 1, "2017-09-30 21:09:04"]
[26, "257642", "好棒好棒的", "男", "管他python入门还是linux入门，正好我两个都想学。先马币藏了。", 3, 3, "2017-09-08 00:15:38"]
[1540, "552914", "Sharpy", "男", "不到一周推进到201P，留言纪念一下，还得抽出时间回头打卡php。。。。", 3, 0, "2019-04-06 20:45:27"]
[1492, "24449466", "神崎长闲", "男", "学习就不需要开弹幕了，而且弹幕区也不和谐", 3, 0, "2019-03-30 17:20:24"]
[1447, "249940218", "Kingsnow_fly", "保密", "那个非官方的1000集有人有资源吗？我看到一半没有了", 3, 0, "2019-03-25 11:29:56"]
[1431, "320735970", "我真的是来学习a", "保密", "每看完一集最开心的就是那句：好，讲到这里我们先暂停一下视频！（￣▽￣）", 3, 0, "2019-03-23 15:46:00"]
[1397, "6352493", "Jazea", "男", "说一下PyCharm能通过学生edu邮箱认证免费订阅一年的专业版，第二年可用邮箱续订", 3, 0, "2019-03-17 21:47:08"]
[1251, "210421051", "雾似人非2333", "男", "看到279集了，明天继续。本来以为这个寒假能看完呢，唉看来是我太天真了_(:3」∠)_顺便问一下各位看完的大佬，学完了能够自己独立的写爬虫吗", 3, 0, "2019-02-24 23:24:52"]
[1163, "39665558", "偶尔有点小迷糊", "保密", "小白想学Python却找不到好老师？快来，这里有个活的 (°∀°)ﾉ av41565264", 3, 0, "2019-01-30 13:10:12"]
[479, "28412069", "敛墨念眉", "女", "据说会纳入高考内容。。。。新高一试探。。来看看", 2, 6, "2018-06-29 16:29:06"]
[474, "14077210", "三洋柒米", "男", "开始打卡[2233娘_卖萌]", 2, 1, "2018-06-26 16:22:14"]
[458, "28921055", "也被放进河川", "男", "打个标记。该看33集了", 2, 0, "2018-06-18 23:36:33"]
[449, "4752389", "风见_一姬", "女", "6月16日23：48 450", 2, 0, "2018-06-16 23:46:13"]
[436, "11340102", "神舞无双", "男", "说出来惭愧，我在这里卡了两天，无法运行python指令，上网各种差，各种方法，就是无法调用，后来更新到3版本后有明确的报错了，是因为程序中的符号用错了，如果有人也是无法调用，先检查下自己的符号是否用错输入法了", 2, 1, "2018-06-11 01:06:33"]
[432, "4752389", "风见_一姬", "女", "6月9日23：57 345", 2, 0, "2018-06-09 23:56:03"]
[429, "46532856", "Lesfiy", "保密", "老师。这个课件的pdf哪里下载啊？", 2, 0, "2018-06-09 05:44:52"]
[425, "4752389", "风见_一姬", "女", "6月8日00：36 288", 2, 0, "2018-06-08 00:34:42"]
[415, "46532856", "Lesfiy", "保密", "搞的我有点喜欢这个老师咯", 2, 0, "2018-06-04 05:49:31"]
[394, "21294771", "今天周周也要努力学习", "保密", "5..28打卡!手机没有显示P数，在添加家具那块，面向对象了!", 2, 0, "2018-05-28 23:51:21"]
[392, "3088847", "此生只为陆伯言", "男", "5.28 132 打卡 感觉讲得很细，但是有点墨迹", 2, 0, "2018-05-28 11:09:19"]
[385, "21097704", "逗芽菜儿", "保密", "求课件，百度云分享一下吧，我这个求学若渴的小蟒蛇🐍", 2, 0, "2018-05-26 19:01:57"]
[372, "21294771", "今天周周也要努力学习", "保密", "2018/5/23,260-290", 2, 0, "2018-05-23 22:08:36"]
[356, "5206568", "彩雲國物語", "保密", "2018-5-13 10:22     P30   打卡", 2, 0, "2018-05-13 22:22:47"]
[355, "15780648", "不要打我成全宇宙最帅", "男", "打卡", 2, 0, "2018-05-13 09:06:33"]
[351, "18905611", "熹胜ok", "保密", "408得再听一遍", 2, 0, "2018-05-11 16:40:44"]
[337, "14483398", "小骆闯江湖", "保密", "刚刷了一遍，挺好的。", 2, 0, "2018-04-29 11:41:20"]
[335, "27328741", "观众001", "保密", "快一个月了，刷完第一次，打卡", 2, 0, "2018-04-27 23:03:55"]
[314, "302185278", "扛着向日葵的汉子", "保密", "为这几天偷懒而自宫，228重新开始，fighting！！！", 2, 0, "2018-04-18 15:51:49"]
[287, "14340555", "暗月幽筱", "男", "不喜欢Linux可以使用visual studio installer拓展python development，不过完全新手的话不建议这么做，最好按照老师的一步步学习Linux系统", 2, 1, "2018-04-12 03:33:17"]
[272, "292390750", "cyberknight01", "保密", "请问教学笔记能发一下么（￣▽￣）", 2, 0, "2018-04-04 23:39:50"]
[265, "1994149", "红秀丽静", "女", "哇哦好喜欢这个老师！虽然一直有人说讲得太细了，但是对于新手特别是那种才刚刚开始接触linux的新手来说还是有非常大的帮助的！", 2, 0, "2018-03-29 22:23:07"]
[249, "18964432", "18530098159", "保密", "实在是太啰嗦了，哎", 2, 0, "2018-03-16 22:02:09"]
[235, "2959935", "或许陌生", "保密", "我用的win10创意者更新，可以安装ubuntu子系统（非虚拟机），应用商店就有，在win下直接照着视频学，美滋滋。", 2, 3, "2018-03-07 18:57:18"]
[227, "22915517", "Long_Bow", "男", "本科毕业前深入学习算法之后的第二个技能点", 2, 1, "2018-02-28 00:43:36"]
[225, "17709852", "细胞的核", "保密", "就业班视频在YouTube上有", 2, 0, "2018-02-26 23:13:46"]
[220, "61901355", "TFprime_wj", "保密", "这视频真心棒，刚好需要开始学习Linux，就看到这个视频，别提有多高兴了", 2, 2, "2018-02-23 04:22:24"]
[216, "31227258", "久期方程", "保密", "有500多集全看完的勇士吗Σ( ￣□￣||)", 2, 0, "2018-02-19 17:43:35"]
[215, "86286544", "钢管舞一郎", "保密", "老师能把你的PPT共享下吗？", 2, 0, "2018-02-18 10:17:15"]
[214, "65452633", "他怂恿", "男", "感觉这个linux的说的非常好，我之前报的培训班老师教的都稀里糊涂，有个好老师就是不一样啊。", 2, 0, "2018-02-16 00:55:25"]
[210, "46627168", "丿Hikaru丶光", "保密", "这老师讲的好细，非常适合新手学习，而且一句废话都没有。。。", 2, 0, "2018-02-13 22:47:25"]
[184, "11852333", "在下李秀根", "保密", "谁知道这个老师叫啥？还想看看这个老师别的课程", 2, 0, "2018-01-29 15:13:23"]
[169, "28300356", "柠檬汽水-", "保密", "我的天，跟洗脑一样py~~thon233", 2, 0, "2018-01-18 13:27:40"]
[158, "53264451", "北凤凉年Dream", "保密", "收藏不看系列", 2, 0, "2018-01-07 23:47:49"]
[152, "2794189", "Sixi712", "男", "项目实战的时候卡死了(苦笑)估计是内存原因,,while ture还有什么可以替换的么", 2, 0, "2018-01-05 09:07:51"]
[150, "413818", "Super_han_ge", "保密", "感觉真的不错  UP主加油啊。买了本鸟哥的linux私房菜。看了300页 越看越懵 看看就困了。昨天想试试视频 看这个一天看了30P。2倍速看的 感觉就像电视购物。", 2, 0, "2018-01-03 08:42:30"]
[120, "210181", "古明地唯", "男", "看到面向对象的实战了", 2, 0, "2017-11-09 03:06:59"]
[109, "21683695", "斑斑驳驳1111", "保密", "python版本现在都3.6了，还在讲2，版本3不兼容2。", 2, 1, "2017-10-24 21:08:29"]
[104, "5473610", "Bili_5473610", "保密", "*************800分钟/60=80小时的课程，减去20小时的linux基础=60个小时的python课程………，能学会python？学会命令就不错了，柯理化，装饰器，封装高阶函数，有的学(｀・ω・´)(｀・ω・´)(｀・ω・´)(｀・ω・´)(｀・ω・´)", 2, 0, "2017-10-17 22:43:33"]
[83, "6331503", "MuBaiOS", "男", "恰恰适合我这种没接触linux，刚好又两个都想学的人，老师讲得简直赞(°∀°)ﾉ", 2, 0, "2017-10-06 13:48:03"]
[69, "5390043", "new房昭之", "男", "300集打卡", 2, 2, "2017-09-21 23:48:48"]
[67, "20650338", "婧宝宝是好学生", "女", "视频上传完了吗？600集吗？", 2, 4, "2017-09-21 14:58:32"]
[44, "33547196", "十万条命打到天亮", "男", "书安利董付国的 Python可以这样学。视频课安利B站雨敲窗大大和小甲鱼大大的", 2, 5, "2017-09-10 08:55:32"]
[41, "3132409", "joohs", "男", "进入 收藏 关闭 再也不看而且舍不得删系列", 2, 0, "2017-09-10 00:34:28"]
[38, "66120523", "指尖的洛丽塔", "保密", "有生之年学不玩系列", 2, 0, "2017-09-09 19:36:32"]
[33, "3242781", "比企古九幡", "保密", "点开收藏回复一气呵成", 2, 0, "2017-09-09 10:28:20"]
[32, "603060", "sin_banana", "保密", "收藏了＝学会了", 2, 0, "2017-09-09 00:59:52"]
[1526, "11009060", "萌萌小奶龙", "保密", "从收藏到退出", 2, 0, "2019-04-04 14:07:04"]
[1434, "24195784", "彩色的空间", "男", "大一新生建议从138看起，前面的速成的话不是很重要", 2, 0, "2019-03-23 17:44:14"]
[1425, "32458768", "谈笑风生的重庆小伙子", "男", "不到2星期 完结打卡", 2, 0, "2019-03-22 16:53:03"]
[1423, "25158750", "瞳瞳木", "女", "必须要安装Pycharm吗？我用的Windows就用下载的IDE编程可以吗，我没有接触过，不太懂", 2, 4, "2019-03-22 16:47:39"]
[1403, "25826151", "骚年阿兵", "保密", "老师辛苦了，终于看完咯，立个flag先", 2, 3, "2019-03-19 23:08:30"]
[1399, "39926730", "--光辉--", "女", "各位 22世纪再见", 2, 0, "2019-03-18 09:50:09"]
[1342, "29921166", "ドラえもん", "保密", "有种程序叫爬虫，用python写很方便的。爬虫程序可以爬取你想要的一切，例如美女图片，小电影什么的，嘿嘿，心动了吗😂", 2, 0, "2019-03-12 01:47:21"]
[1340, "373609423", "41336161933_bili", "保密", "点开 收藏 退出 一气呵成", 2, 0, "2019-03-11 22:50:10"]
[1269, "396491181", "传智播客", "女", "这视频我也有 小黑╮(￣▽￣)╭", 2, 0, "2019-02-28 18:08:41"]
[1190, "47333743", "__new__", "男", "望大家坚持住", 2, 1, "2019-02-03 18:13:03"]
[1183, "33353141", "狼族少年bili", "保密", "讲的非常好，非常棒老师", 2, 0, "2019-02-02 19:19:27"]
[1181, "234025710", "bibi-come", "男", "有没有电子版的教材  求分享", 2, 0, "2019-02-02 16:13:50"]
[1179, "179242432", "冰水混合生物", "保密", "投币比点赞多", 2, 0, "2019-02-02 11:33:34"]
[1173, "1404064", "大地瓜", "男", "说真的，这个老师讲的十分详细，对于一个完全没有代码基础的我来说，都能够消化。甚至比如像pycharm的一些基本操作每次都能够重复讲解不会让人一下子就反应不过来。可以说真的走心了。", 2, 0, "2019-02-01 13:59:46"]
[1166, "381915854", "风吹屁屁凉呀哦", "保密", "学了后边的忘了前边的，有没有什么练习可以加强印象哦。", 2, 0, "2019-01-30 17:08:53"]
[1159, "174515382", "黑色小丑zero", "男", "始于python，忠于Linux", 2, 0, "2019-01-29 16:23:36"]
[1151, "294095782", "乂统天下", "保密", "快捷键 F8 = Step Over  可以单步执行代码，会把函数调用看作是一行代码直接执行\n快捷键 F7 = Step Into    可以单步执行代码，如果是函数，会进入函数内部 \n\nLY_05", 2, 0, "2019-01-27 10:53:42"]
[1146, "294095782", "乂统天下", "保密", "转义字符   描述\n \\\\\\\\             反斜杠符号\n \\\\&#39;              单引号\n \\\\&#34;              双引号\n \\n              换行\n \\t               横向制表符 \n \\r               回车 \n\n\nLY_04", 2, 0, "2019-01-26 15:42:32"]
[1133, "177165117", "lyqycwyqr", "女", "早上好", 2, 0, "2019-01-25 08:59:33"]
[1132, "22332245", "吾妻狂叁", "保密", "每看一篇一个硬币", 2, 0, "2019-01-25 08:51:24"]
[1124, "177165117", "lyqycwyqr", "女", "早上好", 2, 0, "2019-01-24 09:02:17"]
[1122, "385031140", "你的男孩佑哥哥", "保密", "良心", 2, 0, "2019-01-23 16:36:05"]
[1101, "39665558", "偶尔有点小迷糊", "保密", "这恐怕是最不高深的Python教程了  av41158123", 2, 1, "2019-01-20 18:46:23"]
[1077, "7482032", "LilyChow233", "女", "现在人都这么浮躁?看个1p 全是纠结读音的\n对不起 我太暴躁了 关闭弹幕解决一切问题", 2, 0, "2019-01-17 19:39:02"]
[1066, "128792120", "Cool樂", "保密", "每次听见  “讲到这里”  的时候脑补  “老师先暂停一下视频”Σ( ￣□￣||)", 2, 0, "2019-01-16 11:38:04"]
[1044, "8265092", "桥本环奈的弟弟", "男", "说到缩进那一块 建议是用空格好点 因为我看过阿里的代码编写规范课程 就是用的四个空格", 2, 0, "2019-01-11 17:06:23"]
[1032, "8265092", "桥本环奈的弟弟", "男", "小伙子我看你骨骼惊奇，要不要跟我做程序员咯？\n什么样的咯？\n删完大型数据库就跑路的窝", 2, 0, "2019-01-08 18:31:16"]
[1023, "10088978", "白月生", "保密", "有没有跟我一样，从一个名叫“改革春风吹满地”的用户收藏过来的", 2, 0, "2019-01-05 19:26:23"]
[988, "301918014", "月大侠rookie", "保密", "想说。对我一个学生物的外行，CPU干嘛的都不懂的人，简直福音。。。", 2, 1, "2018-12-26 11:08:10"]
[987, "122363023", "死磕UE4", "男", "有没有大胆的想法，用博大精深的中国文化，汉语拼音开发程序", 2, 9, "2018-12-26 10:00:02"]
[948, "2340059", "濒临分明", "保密", "弹幕不能看。。。杠精太多", 2, 0, "2018-12-17 18:04:49"]
[947, "13197896", "我得早点睡了", "男", "打卡_2_25", 2, 0, "2018-12-17 13:53:31"]
[831, "385478527", "linut2003", "保密", "很适用初学者", 2, 0, "2018-11-14 19:54:31"]
[812, "28443694", "真大包子酱", "男", "撒谎不是人，我刚在某宝花钱买了这个课，晚上来b站一搜竟然就有免费的。。一模一样。。what the f..", 2, 1, "2018-11-09 00:08:40"]
[735, "143610727", "不敢高声语1", "男", "能把讲义发下吗？", 2, 2, "2018-10-19 15:39:08"]
[732, "299861058", "李云飞好好学习好好爱她", "男", "这个老师讲的特别清楚", 2, 0, "2018-10-19 10:14:00"]
[730, "100474307", "密目网", "保密", "我就像说一下，那些杠精，本来就是up免费的分享给大家，没人强迫你看，不想听就右上角，不要破坏气氛", 2, 0, "2018-10-18 10:37:11"]
[723, "10886816", "Lx丶缘", "保密", "真是手把手教学..", 2, 0, "2018-10-15 12:10:50"]
[719, "607635", "小黑酱~", "女", "谢谢老师 老师辛苦啦", 2, 0, "2018-10-14 10:17:31"]
[717, "109124927", "对视深渊", "男", "谢谢老师，我是萌新，我的梦想就是成为一个程序员，编写自己的软件，您讲的我觉得特别清楚", 2, 0, "2018-10-13 21:45:13"]
[686, "32148462", "mj2602594534", "保密", "哥哥姐姐们，谁能共享下这个课的教学讲义", 2, 0, "2018-10-05 21:22:12"]
[680, "2175965", "偶发空想", "保密", "up主我想问一下，学习Python后可以设计一款简单的集换式卡牌游戏吗？", 2, 1, "2018-09-30 16:12:16"]
[651, "13646351", "迷之少年难过", "男", "讲的真心不错 就是速度太慢了 2倍速简直不要更好 我一个学计算机的 听有的内容都会觉得很有道理", 2, 0, "2018-09-18 20:20:18"]
[634, "327204363", "一片灰尘", "男", "600集啊", 2, 0, "2018-09-09 22:09:13"]
[626, "40541670", "江湖丶再见", "男", "记录，P12  2018.9.4  00:34", 2, 0, "2018-09-04 00:39:37"]
[462, "260205726", "凌い星", "保密", "2018年6月19日，今天我会第一次学pyhton，小白，打卡", 3, 0, "2018-06-19 15:01:28"]
[1475, "35885318", "贺寒真差劲", "男", "虚拟机在上面地方下载啊？\n[大哭]", 3, 0, "2019-03-28 18:09:32"]
[709, "68435029", "就要灭绿忠", "保密", "针对318p里面表头与名片的对齐问题做出的一点改进:http://h.bilibili.com/ywh/h5/8481841", 3, 1, "2018-10-12 14:55:45"]
[579, "199753227", "凤凰院A天蕉dianpy", "男", "大佬们有没有老师的这个笔记啊", 1, 0, "2018-08-14 11:57:33"]
[574, "61928666", "SlAmLi", "保密", "讲的很好，理解的恨透", 1, 0, "2018-08-13 16:36:37"]
[573, "256197127", "LikeyoShame", "男", "我想知道要不要学c，不是说学c是基础吗", 1, 2, "2018-08-13 15:25:05"]
[571, "14606256", "hittt888", "保密", "加油加油！", 1, 0, "2018-08-09 16:20:24"]
[550, "332848886", "三室两厅一人", "男", "大家有没有用windows打开pycharm的，好多快捷键冲突怎么办", 1, 0, "2018-08-01 13:54:33"]
[549, "7907915", "东北的甜栏杆", "保密", "看完了 后续的谁有视频啊！！！！！！", 1, 4, "2018-08-01 00:18:09"]
[543, "332848886", "三室两厅一人", "男", "（￣▽￣）", 1, 0, "2018-07-29 20:57:50"]
[529, "43046272", "行走的蒸汽水", "保密", "求老师的word 谢谢", 1, 1, "2018-07-25 10:14:08"]
[521, "174005262", "Unreal_light", "保密", "下载完系统会不会没等到给虚拟机安就给电脑主机安上了？", 1, 0, "2018-07-23 06:56:15"]
[519, "9075307", "人肉背景", "保密", "讲简单的嫌烦，讲难的不会，一直BB什么，学就完事了", 1, 0, "2018-07-22 23:17:52"]
[518, "413496", "春暖花开bilibili有你", "保密", "600集。。。说实在的python看了一天就开始写了，还是查文档学的比较快", 1, 5, "2018-07-22 11:40:27"]
[514, "101577158", "老撕鸡Orz", "男", "学习打卡", 1, 1, "2018-07-19 12:31:32"]
[511, "17292508", "IT资源搬运工", "保密", "老师用到的课件在哪里啊", 1, 0, "2018-07-17 22:28:20"]
[507, "247816819", "喵了个咪爸爸双18", "保密", "坑爹专业小硕前来自学，想转行", 1, 2, "2018-07-16 13:59:34"]
[505, "46532856", "Lesfiy", "保密", "一不小心撸了好久。不错。有C基础学这个跟玩一样╮(￣▽￣)╭╮(￣▽￣)╭", 1, 0, "2018-07-15 17:40:16"]
[503, "321209120", "5569650920", "男", "（￣▽￣）", 1, 0, "2018-07-14 11:51:39"]
[498, "107327809", "波兰立陶宛联邦王国球", "男", "打卡第三集", 1, 0, "2018-07-12 20:32:45"]
[496, "843064", "当晚", "保密", "打卡 第三集", 1, 7, "2018-07-11 20:29:34"]
[495, "245120323", "睚眦之痕", "女", "作为一名以后要当程序员的学生，我先把这个收藏了吧", 1, 1, "2018-07-11 10:46:29"]
[473, "15059354", "紫罗兰亚瑟王", "男", "收藏，关注，跑路，一气呵成", 1, 0, "2018-06-25 21:38:12"]
[467, "299861058", "李云飞好好学习好好爱她", "男", "非常好的Python教程，值得大家学习", 1, 0, "2018-06-22 14:50:35"]
[463, "195711959", "大哥别闹别闹", "保密", "you are not alone!", 1, 0, "2018-06-19 22:15:52"]
[455, "4752389", "风见_一姬", "女", "6月17日23：10 472", 1, 0, "2018-06-17 23:08:13"]
[444, "4752389", "风见_一姬", "女", "6月15日00：12 431", 1, 0, "2018-06-15 00:11:00"]
[443, "20735811", "不上镜的丧倞同学", "男", "自学一段时间杂七杂八的东西回来看 了然于心", 1, 0, "2018-06-13 23:25:26"]
[442, "4752389", "风见_一姬", "女", "6月13日00：43 401", 1, 0, "2018-06-13 00:41:57"]
[435, "4752389", "风见_一姬", "女", "6月11日00：16 365", 1, 0, "2018-06-11 00:14:16"]
[434, "29975963", "HsiangSun", "保密", "2018年6月10日 完结打卡  感谢老师 真的讲的非常好", 1, 0, "2018-06-10 21:54:46"]
[423, "4752389", "风见_一姬", "女", "6月7日00：52   270", 1, 0, "2018-06-07 00:51:23"]
[421, "4752389", "风见_一姬", "女", "6月6日00.43 239", 1, 0, "2018-06-06 00:42:04"]
[411, "4752389", "风见_一姬", "女", "6月2日22.59 184集", 1, 0, "2018-06-02 22:58:17"]
[410, "22608349", "墨20160130", "女", "老师讲得好细，很适合初学者，学习中。。。但是好像只有500多集，没完结吗？", 1, 0, "2018-06-02 21:10:30"]
[409, "4752389", "风见_一姬", "女", "6月2日00.37 162集", 1, 0, "2018-06-02 00:35:38"]
[400, "19235476", "x楠木", "男", "这个不适合有编程基础的人来看，有点太基础。。", 1, 0, "2018-05-30 16:50:16"]
[388, "29975963", "HsiangSun", "保密", "这老师讲的真的挺好的", 1, 0, "2018-05-27 15:19:15"]
[387, "103942822", "取名是个闹心事儿", "保密", "刚开始(⌒▽⌒)", 1, 0, "2018-05-27 09:40:43"]
[382, "3088847", "此生只为陆伯言", "男", "5.26 110打卡", 1, 0, "2018-05-26 11:05:48"]
[381, "3088847", "此生只为陆伯言", "男", "5.25打卡", 1, 0, "2018-05-25 10:19:28"]
[378, "21294771", "今天周周也要努力学习", "保密", "290-327", 1, 0, "2018-05-24 22:00:56"]
[374, "21294771", "今天周周也要努力学习", "保密", "b站的五级会员了，要一半时间贡献给网课了_(:3」∠)__(:3」∠)_", 1, 0, "2018-05-23 22:12:30"]
[373, "21294771", "今天周周也要努力学习", "保密", "我六月一号就要去开发了。然而什么都不会(;¬_¬)(;¬_¬)", 1, 5, "2018-05-23 22:09:44"]
[367, "22232963", "课代表丨", "保密", "140", 1, 1, "2018-05-21 23:45:45"]
[366, "1359666", "不加盐就很甜", "保密", "P229", 1, 0, "2018-05-19 14:00:26"]
[359, "22232963", "课代表丨", "保密", "05-16打卡122", 1, 0, "2018-05-17 00:32:08"]
[346, "18905611", "熹胜ok", "保密", "366打个卡", 1, 1, "2018-05-06 17:12:59"]
[341, "4186898", "Original-fx", "男", "我竟然听懂了", 1, 0, "2018-04-30 21:57:40"]
[328, "9614401", "SuperMatilda", "男", "536是完结了吗", 1, 0, "2018-04-25 09:01:04"]
[326, "26241771", "shxioulo", "保密", "已收藏！拜拜！", 1, 0, "2018-04-23 00:23:30"]
[324, "1356", "羊驼之愤怒", "保密", "这就是你水集数的原因么...", 1, 0, "2018-04-22 12:17:17"]
[321, "10677183", "NoFrontiers", "男", "从入门到放弃吗？→_→", 1, 0, "2018-04-19 10:05:12"]
[316, "4625922", "通透", "男", "(=・ω・=)有人有这个课的课件吗", 1, 0, "2018-04-18 22:04:25"]
[309, "44681077", "方正3000", "男", "c语言从入门到放弃\nJava从入门到卸载\nLisp从入门到入土\n汇编语言从入门到自残", 1, 0, "2018-04-17 00:34:32"]
[308, "9247382", "灬Precious丿", "保密", "2倍速无压力。", 1, 0, "2018-04-16 21:04:03"]
[305, "92984035", "在下不知鼎之轻重", "保密", "居然可以中文变量名(=・ω・=)", 1, 1, "2018-04-16 06:33:46"]
[303, "9736005", "风迅", "保密", "厉害了，这种合集应该多一点。", 1, 0, "2018-04-15 21:32:07"]
[301, "302185278", "扛着向日葵的汉子", "保密", "200打卡，加油加油加油，gogogo", 1, 0, "2018-04-15 15:31:06"]
[299, "8123917", "星星大橙子", "保密", "收藏一下就假装自己看过了", 1, 0, "2018-04-15 11:08:06"]
[294, "26993844", "小牛之家", "保密", "为什么我pygame安装好之后，也有初始化还是报这个错“AttributeError: module &#39;pygame.time&#39; has no attribute &#39;clock&#39;\n”", 1, 0, "2018-04-14 09:08:11"]
[289, "52761322", "温礼采", "保密", "这个老师讲的很好，感觉很细心", 1, 0, "2018-04-13 12:27:22"]
[281, "302185278", "扛着向日葵的汉子", "保密", "39~开始", 1, 0, "2018-04-10 08:32:54"]
[280, "302185278", "扛着向日葵的汉子", "保密", "讲的很棒，适合新手起步(^・ω・^ )", 1, 0, "2018-04-09 16:18:20"]
[279, "199753227", "凤凰院A天蕉dianpy", "男", "讲的什么玩意儿啊？\n不说了，关注", 1, 0, "2018-04-07 20:56:25"]
[278, "6395948", "青蛙是的", "保密", "老师讲得很好，收益匪浅", 1, 0, "2018-04-07 15:04:22"]
[277, "302185278", "扛着向日葵的汉子", "保密", "15打卡", 1, 0, "2018-04-07 10:30:39"]
[267, "31256816", "3C字幕菌", "保密", "还有更新么，有600集吗", 1, 0, "2018-03-30 15:22:52"]
[256, "6554180", "浩贼贼", "保密", "我想问他每次暂停视频之后会讲什么？？", 1, 1, "2018-03-21 16:41:49"]
[247, "2959935", "或许陌生", "保密", "谁有老师用的这个配套讲义呀", 1, 2, "2018-03-16 10:51:48"]
[234, "9725387", "叫我菠菜就好了", "女", "Mac版的python为什么我下载之后只有idle和python launcher啊？？？？大家可以不可以帮帮我啊，绝望", 1, 5, "2018-03-07 12:55:28"]
[228, "6066206", "取个破昵称真烦", "男", "我想问一下，我下载了python以后，允许提醒我（缺少api_ms_win_crt_runtime-|1-1-0.dll），然后我去下载了这个附件，安装好以后，又提示我什么（无法定位ucrtbase.terminate于动态库链接api_ms_win_crt_runtime-|1-1-0.dll上）这要怎么解决呀？", 1, 2, "2018-03-02 11:24:48"]
[222, "36212699", "Vulomkiin迷你型黑暗", "保密", "真的600集啊，太良心了吧", 1, 0, "2018-02-25 08:25:03"]
[211, "119353", "秀丽黄", "保密", "有linux基础请直接跳到101……", 1, 0, "2018-02-14 10:12:29"]
